weight,firstName,middleName,lastName,currentTeamId,birthDate,height,wyId,foot,shortName,currentNationalTeamId,passportArea.name,passportArea.id,passportArea.alpha3code,passportArea.alpha2code,role.code2,role.code3,role.name,birthArea.name,birthArea.id,birthArea.alpha3code,birthArea.alpha2code
69,Lemouya,,Goudiaby,3777,9/1/1997,178,470517,right,L. Goudiaby,null,Senegal,686,SEN,SN,MD,MID,Midfielder,France,250,FRA,FR
73,Marcel,,Benger,2454,2/7/1998,188,372316,right,M. Benger,null,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
0,Siriki,,Sanogo,3219,21/12/2001,0,564512,null,S. Sanogo,null,Côte d'Ivoire,384,CIV,CI,FW,FWD,Forward,Côte d'Ivoire,384,CIV,CI
68,Alberto,,López Jiménez,683,27/5/1995,173,470756,,Alberto López,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
77,Gylfi Þór,,Sigurðsson,1623,8/9/1989,186,77558,right,G. Sigurðsson,7839,Iceland,352,ISL,IS,MD,MID,Midfielder,Iceland,352,ISL,IS
75,Valentino,,Lazaro,2457,24/3/1996,178,208652,right,V. Lazaro,9109,Austria,40,AUT,AT,MD,MID,Midfielder,Austria,40,AUT,AT
82,Rodrigo,,Ely,696,3/11/1993,192,208694,right,Rodrigo Ely,null,Italy,380,ITA,IT,DF,DEF,Defender,Brazil,76,BRA,BR
65,Matteo,,Politano,3315,3/8/1993,171,208696,left,M. Politano,3757,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
73,Alessandro,,Schöpf,2449,7/2/1994,178,208716,right,A. Schöpf,null,Austria,40,AUT,AT,MD,MID,Midfielder,Austria,40,AUT,AT
73,Alejandro,,Berenguer Remiro,3185,4/7/1995,175,339791,right,Álex Berenguer,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
81,Rodrigue Casimir,,Ninga,3787,17/5/1993,186,143189,right,C. Ninga,19241,Chad,148,TCD,TD,FW,FWD,Forward,Chad,148,TCD,TD
68,Pape Cheik,,Diop Gueye,3766,8/8/1997,180,339812,right,Pape Diop,null,Spain,724,ESP,ES,MD,MID,Midfielder,Senegal,686,SEN,SN
64,Killian,,Sanson,3787,7/6/1997,173,372627,right,K. Sanson,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
73,Baptiste,,Santamaria,3799,9/3/1995,183,274344,right,B. Santamaria,34101,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
77,Seybou,,Koita,3789,15/4/1994,180,274345,right,S. Koita,null,Niger,562,NER,NE,FW,FWD,Forward,Niger,562,NER,NE
84,Patrik,,Carlgren,4498,8/1/1992,188,51188,right,P. Carlgren,null,Sweden,752,SWE,SE,GK,GKP,Goalkeeper,Sweden,752,SWE,SE
76,Nick,,Pope,1646,19/4/1992,192,12242,right,N. Pope,2413,England,0,XEN,,GK,GKP,Goalkeeper,England,0,XEN,
75,Bartolomeu Jacinto,,Quissanga,3162,27/3/1991,184,208865,right,Bastos,null,Angola,24,AGO,AO,DF,DEF,Defender,Angola,24,AGO,AO
78,Saeid,,Ezatolahi Afagh,13897,1/10/1996,190,241647,right,S. Ezatolahi,10840,Iran,364,IRN,IR,MD,MID,Midfielder,Iran,364,IRN,IR
85,Yoann,,Salmier,3779,21/11/1992,188,339964,right,Y. Salmier,null,French Guiana,254,GUF,GF,DF,DEF,Defender,France,250,FRA,FR
75,Enes,,Ünal,682,10/5/1997,185,274435,right,E. Ünal,4687,Turkey,792,TUR,TR,FW,FWD,Forward,Turkey,792,TUR,TR
78,Guido,,Guerrieri,3162,25/2/1996,184,241675,right,G. Guerrieri,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
77,Roberto,,Gagliardini,3161,7/4/1994,188,241676,right,R. Gagliardini,null,Italy,380,ITA,IT,MD,MID,Midfielder,Italy,380,ITA,IT
76,Carlos,,Soler Barragán,674,2/1/1997,180,372752,right,Carlos Soler,1604,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
0,Francisco Javier,,Guerrero Martín,684,11/3/1996,185,372753,right,Francis Guerrero,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
66,Gerson,,Santos da Silva,3158,20/5/1997,175,340019,left,Gerson,null,Brazil,76,BRA,BR,MD,MID,Midfielder,Brazil,76,BRA,BR
87,Adam,,Masina,3166,2/1/1994,191,232822,left,A. Masina,null,Italy,380,ITA,IT,DF,DEF,Defender,Morocco,504,MAR,MA
75,Alessandro,,Bastoni,3172,13/4/1999,190,405597,left,A. Bastoni,3761,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
70,Mirko,,Antonucci,3158,11/3/1999,181,405602,right,M. Antonucci,null,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
70,Kévin Manuel,,Rodrigues,687,5/3/1994,170,209012,left,Kévin Rodrigues,null,Portugal,620,PRT,PT,DF,DEF,Defender,France,250,FRA,FR
65,Farid,,Boulaya,3777,25/2/1993,180,209014,right,F. Boulaya,null,Algeria,12,DZA,DZ,MD,MID,Midfielder,France,250,FRA,FR
72,Adrien,,Thomasson,3770,10/12/1993,177,209028,right,A. Thomasson,null,Croatia,191,HRV,HR,MD,MID,Midfielder,France,250,FRA,FR
82,Vasilije,,Janjičić,2450,2/11/1998,180,444439,right,V. Janjičić,6705,Serbia,688,SRB,RS,MD,MID,Midfielder,Switzerland,756,CHE,CH
74,Anthony,,Maisonnial,3782,23/3/1998,188,340108,right,A. Maisonnial,4426,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
72,Kouadio Yves,,Dabila,3776,1/1/1997,183,372904,right,K. Dabila,null,Côte d'Ivoire,384,CIV,CI,DF,DEF,Defender,Côte d'Ivoire,384,CIV,CI
67,Amine,,Harit,2449,18/6/1997,179,372915,right,A. Harit,16216,Morocco,504,MAR,MA,MD,MID,Midfielder,France,250,FRA,FR
73,Morgan,,Sanson,3771,18/8/1994,180,209086,right,M. Sanson,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
78,Corentin,,Tolisso,2444,3/8/1994,181,209091,right,C. Tolisso,4418,Togo,764,TGO,TG,MD,MID,Midfielder,France,250,FRA,FR
70,Abdallah,,N'Dour,3779,20/12/1993,186,209095,left,A. N'Dour,null,Senegal,686,SEN,SN,DF,DEF,Defender,Senegal,686,SEN,SN
71,Adrien,,Rabiot,3767,3/4/1995,188,209117,left,A. Rabiot,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
64,Pione,,Sisto Ifolo Emirmija,692,4/2/1995,171,241945,right,P. Sisto,7712,Denmark,208,DNK,DK,MD,MID,Midfielder,South Sudan,728,SSD,SS
87,Julian,,Pollersbeck,2450,16/8/1994,195,241957,right,J. Pollersbeck,null,Germany,276,DEU,DE,GK,GKP,Goalkeeper,Germany,276,DEU,DE
76,Gideon,,Jung,2450,12/9/1994,189,241966,right,G. Jung,null,Ghana,288,GHA,GH,DF,DEF,Defender,Germany,276,DEU,DE
84,Weston ,,McKennie,2449,28/8/1998,185,471348,right,W. McKennie,8134,United States,840,USA,US,MD,MID,Midfielder,United States,840,USA,US
64,Johann,,Obiang,3795,5/7/1993,170,209207,left,J. Obiang,null,Gabon,266,GAB,GA,DF,DEF,Defender,France,250,FRA,FR
70,Flavien,,Tait,3799,2/2/1993,175,209209,right,F. Tait,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
71,Michaël Jordan,,Nkololo,3783,9/11/1992,183,209211,right,J. Nkololo,18538,Congo DR,180,COD,CD,MD,MID,Midfielder,France,250,FRA,FR
67,Gabriel Fernando,,de Jesus,1625,3/4/1997,175,340386,right,Gabriel Jesus,6380,Brazil,76,BRA,BR,FW,FWD,Forward,Brazil,76,BRA,BR
82,Fakhreddine,,Ben Youssef,16468,23/6/1991,192,209354,right,F. Ben Youssef,16276,Tunisia,788,TUN,TN,FW,FWD,Forward,Tunisia,788,TUN,TN
68,Alejandro,,Robles García,683,28/1/1999,170,405972,right,Alex Robles,1602,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
72,Domenico,,Berardi,3315,1/8/1994,183,209400,left,D. Berardi,3757,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
78,Reece,,Oxford,2454,16/12/1998,191,340476,right,R. Oxford,2421,Jamaica,388,JAM,JM,DF,DEF,Defender,England,0,XEN,
73,Everton Luiz,,Guimaraes Bilher,3204,24/5/1988,173,45579,right,Everton Luiz,null,Brazil,76,BRA,BR,MD,MID,Midfielder,Brazil,76,BRA,BR
94,Alexandre,,Mendy,3772,20/3/1994,185,274970,right,A. Mendy,null,Senegal,686,SEN,SN,FW,FWD,Forward,France,250,FRA,FR
76,Jamie,,Vardy,1631,11/1/1987,178,12829,right,J. Vardy,2413,England,0,XEN,,FW,FWD,Forward,England,0,XEN,
70,Moussa,,Sylla,19830,25/11/1999,181,471589,right,M. Sylla,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
79,Enzo,,Crivelli,3783,6/2/1995,184,275032,right,E. Crivelli,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
69,Robin,,Hack,2482,27/8/1998,176,373350,right,R. Hack,3156,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
60,Vincent,,Thill,3777,4/2/2000,168,406156,left,V. Thill,14768,Luxembourg,442,LUX,LU,MD,MID,Midfielder,Luxembourg,442,LUX,LU
76,Benjamin,,Pavard,2445,28/3/1996,186,340646,right,B. Pavard,4418,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
77,Jordan,,Torunarigha,2457,7/8/1997,189,275121,left,J. Torunarigha,3155,Nigeria,566,NGA,NG,DF,DEF,Defender,Germany,276,DEU,DE
72,Hotaru,,Yamaguchi,12811,10/6/1990,173,95010,right,H. Yamaguchi,12913,Japan,392,JPN,JP,MD,MID,Midfielder,Japan,392,JPN,JP
85,Alessandro,,Confente,3165,7/6/1998,194,417230,right,A. Confente,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
67,Imad,,Faraj,3776,11/2/1999,172,471771,right,I. Faraj,33157,Morocco,504,MAR,MA,MD,MID,Midfielder,France,250,FRA,FR
65,Léo,,Dubois,3766,14/9/1994,178,242446,right,L. Dubois,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
68,Saîf-Eddine,,Khaoui,3771,27/4/1995,182,275243,left,S. Khaoui,16276,Tunisia,788,TUN,TN,MD,MID,Midfielder,France,250,FRA,FR
73,Samuel,,García Sánchez,683,13/7/1990,179,275293,right,Samu García,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
77,Brian Oladapo,,Idowu,13887,18/5/1992,178,209792,right,B. Idowu,16823,Nigeria,566,NGA,NG,DF,DEF,Defender,Russia,643,RUS,RU
75,Vincent,,Sierro,2453,8/10/1995,185,373636,right,V. Sierro,null,Switzerland,756,CHE,CH,MD,MID,Midfielder,Switzerland,756,CHE,CH
78,Jorge,,Meré Pérez,2463,17/4/1997,182,275384,right,Jorge Meré,1604,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
73,Riccardo,,Orsolini,3166,24/1/1997,183,373768,left,R. Orsolini,3763,Italy,380,ITA,IT,FW,FWD,Forward,Italy,380,ITA,IT
75,Gerard,,Valentín Sancho,677,28/7/1993,177,275497,right,Gerard Valentín,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
71,Eden,,Massouema,3804,29/6/1997,184,373817,right,E. Massouema,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
90,Eric ,,Dier,1624,15/1/1994,188,210044,right,E. Dier,2413,Portugal,620,PRT,PT,MD,MID,Midfielder,England,0,XEN,
78,Ademola,,Lookman,2975,18/7/1998,174,406682,right,A. Lookman,null,Nigeria,566,NGA,NG,MD,MID,Midfielder,England,0,XEN,
79,Sardar,,Azmoun,13895,1/1/1995,186,79006,right,S. Azmoun,10840,Iran,364,IRN,IR,FW,FWD,Forward,Iran,364,IRN,IR
80,Bamidele,,Alli,1624,11/4/1996,188,13484,right,D. Alli,2413,Nigeria,566,NGA,NG,MD,MID,Midfielder,England,0,XEN,
74,Amadou,,Diawara,3187,17/7/1997,184,374013,right,A. Diawara,null,Italy,380,ITA,IT,MD,MID,Midfielder,Guinea,324,GIN,GN
75,Karim,,Ansarifard,12509,3/4/1990,186,79149,right,K. Ansarifard,10840,Iran,364,IRN,IR,FW,FWD,Forward,Iran,364,IRN,IR
75,Quentin,,Boisgard,3780,17/3/1997,174,374118,right,Q. Boisgard,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
78,Nabil,,Bentaleb,2449,24/11/1994,187,144766,left,N. Bentaleb,null,Algeria,12,DZA,DZ,MD,MID,Midfielder,France,250,FRA,FR
74,Ehsan,,Hajsafi,12509,25/2/1990,176,79248,left,E. Hajsafi,10840,Iran,364,IRN,IR,DF,DEF,Defender,Iran,364,IRN,IR
75,Kévin,,Malcuit,3776,31/7/1991,178,144867,right,K. Malcuit,null,Morocco,504,MAR,MA,DF,DEF,Defender,France,250,FRA,FR
88,Christopher,,Jullien,3780,22/3/1993,196,144884,right,C. Jullien,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
78,Alireza,,Jahanbakhsh,1651,11/8/1993,180,79381,right,A. Jahanbakhsh,10840,Iran,364,IRN,IR,FW,FWD,Forward,Iran,364,IRN,IR
73,Ludovic,,Blas,3785,31/12/1997,180,340920,left,L. Blas,null,Martinique,474,MTQ,MQ,MD,MID,Midfielder,France,250,FRA,FR
65,Marco Jhonfai,,Fabián De La Mora,2462,21/7/1989,170,112253,right,M. Fabián,15473,Mexico,484,MEX,MX,MD,MID,Midfielder,Mexico,484,MEX,MX
81,Caleb,,Stanko,2453,26/7/1993,180,145030,right,C. Stanko,null,Poland,616,POL,PL,MD,MID,Midfielder,United States,840,USA,US
68,Miguel Arturo,,Layún Prado,682,25/6/1988,179,112366,right,M. Layún,15473,Spain,724,ESP,ES,DF,DEF,Defender,Mexico,484,MEX,MX
67,Allan,,Saint-Maximin,3775,12/3/1997,173,276211,right,A. Saint-Maximin,null,Guadeloupe,312,GLP,GP,FW,FWD,Forward,France,250,FRA,FR
79,Marc,,Navarro Ceciliano,691,2/7/1995,188,341751,right,Marc Navarro,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
74,Marc,,Roca Junqué,691,26/11/1996,184,341752,left,Marc Roca,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
85,Oswaldo Augusto,,Vizcarrondo Araújo,3795,31/5/1984,191,112377,right,O. Vizcarrondo,null,Venezuela,862,VEN,VE,DF,DEF,Defender,Venezuela,862,VEN,VE
81,Raúl Alonso,,Jiménez Rodríguez,1629,5/5/1991,187,112392,right,R. Jiménez,15473,Mexico,484,MEX,MX,FW,FWD,Forward,Mexico,484,MEX,MX
74,Héctor Miguel,,Herrera López,9606,19/4/1990,180,112459,right,H. Herrera,15473,Mexico,484,MEX,MX,MD,MID,Midfielder,Mexico,484,MEX,MX
78,Luca,,Crosta,3173,23/2/1998,190,472938,right,L. Crosta,null,Italy,380,ITA,IT,GK,GKP,Goalkeeper,Italy,380,ITA,IT
69,Bruno Miguel,,Borges Fernandes,9608,8/9/1994,179,243588,right,Bruno Fernandes,9905,Portugal,620,PRT,PT,MD,MID,Midfielder,Portugal,620,PRT,PT
62,Jesús Manuel,,Corona Ruíz,9606,6/1/1993,173,112522,right,J. Corona,15473,Mexico,484,MEX,MX,FW,FWD,Forward,Mexico,484,MEX,MX
59,Javier Ignacio,,Aquino Carmona,15417,11/2/1990,168,112556,right,J. Aquino,15473,Mexico,484,MEX,MX,MD,MID,Midfielder,Mexico,484,MEX,MX
78,Nordi,,Mukiele Mulere,3787,1/11/1997,186,341973,right,N. Mukiele,null,Congo DR,180,COD,CD,DF,DEF,Defender,France,250,FRA,FR
79,Aleksandr,,Erokhin,13885,13/10/1989,195,101953,right,A. Erokhin,14358,Russia,643,RUS,RU,MD,MID,Midfielder,Russia,643,RUS,RU
74,Nicolas,,Haas,3172,23/1/1996,178,342075,right,N. Haas,6704,Switzerland,756,CHE,CH,MD,MID,Midfielder,Switzerland,756,CHE,CH
75,Oğuzhan,,Özyakup,4489,23/9/1992,180,7869,right,O. Özyakup,4687,Turkey,792,TUR,TR,MD,MID,Midfielder,Netherlands,528,NLD,NL
71,Bel Durel,,Avounou,3783,25/9/1997,179,407699,left,D. Avounou,null,Congo,178,COG,CG,MD,MID,Midfielder,Congo,178,COG,CG
77,Ibrahim,,Sangaré,3780,2/12/1997,191,375001,right,I. Sangaré,null,Côte d'Ivoire,384,CIV,CI,MD,MID,Midfielder,Côte d'Ivoire,384,CIV,CI
75,Quentin,,Cornette,3789,17/1/1994,172,243931,right,Q. Cornette,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
85,Mohamet Airam,,Ramos Wade,675,13/4/2000,189,473326,right,Moha Ramos,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
91,Branislav,,Ivanović,13885,22/2/1984,185,7891,right,B. Ivanović,17322,Serbia,688,SRB,RS,DF,DEF,Defender,Serbia,688,SRB,RS
70,Amr Medhat,,Warda,12510,17/9/1993,176,388928,right,Amr Warda,16129,Egypt,818,EGY,EG,MD,MID,Midfielder,Egypt,818,EGY,EG
85,Sokratis,,Papastathopoulos,2447,9/6/1988,186,14687,right,S. Papastathopoulos,12678,Greece,300,GRC,GR,DF,DEF,Defender,Greece,300,GRC,GR
91,Ronaldo ,,Aparecido Rodrigues,2449,10/9/1982,198,14689,right,Naldo,null,Germany,276,DEU,DE,DF,DEF,Defender,Brazil,76,BRA,BR
71,Philipp,,Bargfrede,2443,3/3/1989,174,14692,right,P. Bargfrede,null,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
71,Aleksandar,,Ignjovski,2453,27/1/1991,175,14695,right,A. Ignjovski,null,Serbia,688,SRB,RS,DF,DEF,Defender,Serbia,688,SRB,RS
69,Zlatko,,Junuzović,2443,26/9/1987,172,14696,right,Z. Junuzović,null,Austria,40,AUT,AT,MD,MID,Midfielder,Serbia,688,SRB,RS
83,Niclas,,Füllkrug,2455,9/2/1993,189,14705,right,N. Füllkrug,null,Germany,276,DEU,DE,FW,FWD,Forward,Germany,276,DEU,DE
73,Aaron,,Hunt,2450,4/9/1986,183,14706,left,A. Hunt,null,England,0,XEN,,MD,MID,Midfielder,Germany,276,DEU,DE
84,Claudio Miguel,,Pizarro Bossio,2463,3/10/1978,184,14707,right,C. Pizarro,null,Italy,380,ITA,IT,FW,FWD,Forward,Peru,604,PER,PE
92,Manuel,,Neuer,2444,27/3/1986,193,14712,right,M. Neuer,3148,Germany,276,DEU,DE,GK,GKP,Goalkeeper,Germany,276,DEU,DE
83,Holger,,Badstuber,2445,13/3/1989,189,14715,left,H. Badstuber,null,Germany,276,DEU,DE,DF,DEF,Defender,Germany,276,DEU,DE
90,Jérôme,,Boateng,2444,3/9/1988,192,14716,right,J. Boateng,3148,Germany,276,DEU,DE,DF,DEF,Defender,Germany,276,DEU,DE
75,Diego,,Contento,3772,1/5/1990,177,14717,left,D. Contento,null,Italy,380,ITA,IT,DF,DEF,Defender,Germany,276,DEU,DE
68,Márcio Rafael,,Ferreira de Souza,2444,7/9/1985,172,14718,right,Rafinha,null,Brazil,76,BRA,BR,DF,DEF,Defender,Brazil,76,BRA,BR
78,Luiz Gustavo,,Dias,3771,23/7/1987,187,14722,left,Luiz Gustavo,null,Brazil,76,BRA,BR,MD,MID,Midfielder,Brazil,76,BRA,BR
76,Toni,,Kroos,675,4/1/1990,183,14723,right,T. Kroos,3148,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
76,David,,Olatukunbo Alaba,2444,24/6/1992,180,14724,left,D. Alaba,null,Austria,40,AUT,AT,DF,DEF,Defender,Austria,40,AUT,AT
72,Franck Bilal,,Ribéry,2444,7/4/1983,170,14726,right,F. Ribéry,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
80,Arjen,,Robben,2444,23/1/1984,180,14727,left,A. Robben,null,Netherlands,528,NLD,NL,MD,MID,Midfielder,Netherlands,528,NLD,NL
77,Takashi,,Usami,2502,6/5/1992,180,14730,right,T. Usami,12913,Japan,392,JPN,JP,FW,FWD,Forward,Japan,392,JPN,JP
88,Mario,,Gómez García,2445,10/7/1985,189,14731,right,M. Gómez,3148,Spain,724,ESP,ES,FW,FWD,Forward,Germany,276,DEU,DE
75,Thomas,,Müller,2444,13/9/1989,186,14732,right,T. Müller,3148,Germany,276,DEU,DE,FW,FWD,Forward,Germany,276,DEU,DE
85,Nils,,Petersen,2453,6/12/1988,188,14734,right,N. Petersen,null,Germany,276,DEU,DE,FW,FWD,Forward,Germany,276,DEU,DE
84,Sven,,Ulreich,2444,3/8/1988,192,14736,right,S. Ulreich,null,Germany,276,DEU,DE,GK,GKP,Goalkeeper,Germany,276,DEU,DE
82,Cristian,,Molinaro,3185,30/7/1983,182,14745,left,C. Molinaro,null,Italy,380,ITA,IT,DF,DEF,Defender,Italy,380,ITA,IT
85,Antonio,,Rüdiger,1610,3/3/1993,191,14748,right,A. Rüdiger,3148,Sierra Leone,694,SLE,SL,DF,DEF,Defender,Germany,276,DEU,DE
74,Gotoku,,Sakai,2450,14/3/1991,176,14749,right,G. Sakai,12913,Japan,392,JPN,JP,DF,DEF,Defender,United States,840,USA,US
81,Christian,,Gentner,2445,14/8/1985,189,14754,right,C. Gentner,null,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
81,Zdravko,,Kuzmanović,683,22/9/1987,185,14757,right,Z. Kuzmanović,null,Serbia,688,SRB,RS,MD,MID,Midfielder,Switzerland,756,CHE,CH
61,Ibrahima,,Traoré,2454,21/4/1988,171,14758,left,I. Traoré,null,Guinea,324,GIN,GN,MD,MID,Midfielder,France,250,FRA,FR
80,Martin,,Harnik,2455,10/6/1987,185,14760,right,M. Harnik,null,Austria,40,AUT,AT,FW,FWD,Forward,Germany,276,DEU,DE
82,Vedad,,Ibišević,2457,6/8/1984,188,14762,right,V. Ibišević,10001,United States,840,USA,US,FW,FWD,Forward,Bosnia-Herzegovina,70,BIH,BA
70,Shinji,,Okazaki,1631,16/4/1986,174,14763,right,S. Okazaki,12913,Japan,392,JPN,JP,FW,FWD,Forward,Japan,392,JPN,JP
83,Julian,,Schieber,2457,13/2/1989,186,14764,left,J. Schieber,null,Germany,276,DEU,DE,FW,FWD,Forward,Germany,276,DEU,DE
87,René,,Adler,2460,15/1/1985,191,14766,right,R. Adler,null,Germany,276,DEU,DE,GK,GKP,Goalkeeper,Germany,276,DEU,DE
93,Fabian,,Giefer,2481,17/5/1990,196,14767,right,F. Giefer,null,Germany,276,DEU,DE,GK,GKP,Goalkeeper,Germany,276,DEU,DE
83,Bernd,,Leno,2446,4/3/1992,190,14768,right,B. Leno,null,Germany,276,DEU,DE,GK,GKP,Goalkeeper,Germany,276,DEU,DE
74,Gonzalo,,Castro Randon,2447,11/6/1987,172,14770,right,G. Castro,null,Spain,724,ESP,ES,MD,MID,Midfielder,Germany,276,DEU,DE
84,Vedran,,Ćorluka,13887,5/2/1986,192,14771,right,V. Ćorluka,9598,Croatia,191,HRV,HR,DF,DEF,Defender,Bosnia-Herzegovina,70,BIH,BA
85,Danny ,,Vieira da Costa,2462,13/7/1993,187,14772,right,D. da Costa,null,Angola,24,AGO,AO,DF,DEF,Defender,Germany,276,DEU,DE
85,Bastian,,Oczipka,2449,12/1/1989,185,14775,left,B. Oczipka,null,Germany,276,DEU,DE,DF,DEF,Defender,Germany,276,DEU,DE
71,Valentín,,Vada,3772,6/3/1996,175,276920,right,V. Vada,null,Italy,380,ITA,IT,MD,MID,Midfielder,Argentina,32,ARG,AR
83,Ömer,,Toprak,2447,21/7/1989,186,14778,right,Ö. Toprak,null,Turkey,792,TUR,TR,DF,DEF,Defender,Germany,276,DEU,DE
81,Lars,,Bender,2446,27/4/1989,185,14781,right,L. Bender,null,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
86,Renato ,,Soares de Oliveira Augusto,9130,8/2/1988,186,14785,right,Renato Augusto,6380,Brazil,76,BRA,BR,MD,MID,Midfielder,Brazil,76,BRA,BR
80,Karim,,Bellarabi,2446,8/4/1990,183,14786,right,K. Bellarabi,null,Morocco,504,MAR,MA,MD,MID,Midfielder,Germany,276,DEU,DE
90,Eren,,Derdiyok,4492,12/6/1988,191,14787,right,E. Derdiyok,null,Turkey,792,TUR,TR,FW,FWD,Forward,Switzerland,756,CHE,CH
81,Stefan,,Kießling,,25/1/1984,191,14788,right,S. Kießling,null,Germany,276,DEU,DE,FW,FWD,Forward,Germany,276,DEU,DE
73,André,,Schürrle,2447,6/11/1990,184,14789,right,A. Schürrle,null,Germany,276,DEU,DE,FW,FWD,Forward,Germany,276,DEU,DE
90,Roman,,Weidenfeller,,6/8/1980,190,14794,left,R. Weidenfeller,null,Germany,276,DEU,DE,GK,GKP,Goalkeeper,Germany,276,DEU,DE
92,Mats ,,Hummels,2444,16/12/1988,191,14795,right,M. Hummels,3148,Germany,276,DEU,DE,DF,DEF,Defender,Germany,276,DEU,DE
79,Łukasz,,Piszczek,2447,3/6/1985,184,14798,right,Ł. Piszczek,13869,Poland,616,POL,PL,DF,DEF,Defender,Poland,616,POL,PL
72,Jonathan,,Bamba,3782,26/3/1996,175,276944,right,J. Bamba,4425,Côte d'Ivoire,384,CIV,CI,FW,FWD,Forward,France,250,FRA,FR
83,Neven,,Subotić,3782,10/12/1988,191,14801,right,N. Subotić,null,United States,840,USA,US,DF,DEF,Defender,Serbia,688,SRB,RS
78,Marvin,,Bakalorz,2455,13/9/1989,180,14802,right,M. Bakalorz,null,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
80,Sven,,Bender,2446,27/4/1989,186,14803,right,S. Bender,null,Germany,276,DEU,DE,DF,DEF,Defender,Germany,276,DEU,DE
77,Jakub,,Błaszczykowski,2451,14/12/1985,176,14804,right,J. Błaszczykowski,13869,Poland,616,POL,PL,MD,MID,Midfielder,Poland,616,POL,PL
75,Mario,,Götze,2447,3/6/1992,176,14806,right,M. Götze,null,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
80,İlkay,,Gündoğan,1625,24/10/1990,180,14808,right,İ. Gündoğan,3148,Germany,276,DEU,DE,MD,MID,Midfielder,Germany,276,DEU,DE
80,Ivan,,Perišić,3161,2/2/1989,186,14812,right,I. Perišić,9598,Croatia,191,HRV,HR,MD,MID,Midfielder,Croatia,191,HRV,HR
68,Shinji,,Kagawa,2447,17/3/1989,175,14816,right,S. Kagawa,12913,Japan,392,JPN,JP,MD,MID,Midfielder,Japan,392,JPN,JP
79,Robert,,Lewandowski,2444,21/8/1988,185,14817,right,R. Lewandowski,13869,Poland,616,POL,PL,FW,FWD,Forward,Poland,616,POL,PL
99,Michael,,Esser,2455,22/11/1987,198,14821,right,M. Esser,null,Germany,276,DEU,DE,GK,GKP,Goalkeeper,Germany,276,DEU,DE
85,Andreas,,Luthe,2481,10/3/1987,195,14822,right,A. Luthe,null,Germany,276,DEU,DE,GK,GKP,Goalkeeper,Germany,276,DEU,DE
74,Adama,,Diakhaby,19830,5/7/1996,188,276978,left,A. Diakhaby,4425,Senegal,686,SEN,SN,FW,FWD,Forward,France,250,FRA,FR
